id,name,supplier_id,category_id,quantity_per_unit,unit_price,stock,discontinued
7464,"Amino Acids, Chicken, dark meat, lean only, thigh, raw, non-enhanced (CA2,NC1) - 14B-07-02-AminoAcids",2,7,18,32,172,False
7465,"Thiamin, Chicken, dark meat, lean only, thigh, raw, non-enhanced (CA2,NC1) - 14B-07-02-B1",30,5,18,44,146,False
7466,"Vitamin B12, Chicken, dark meat, lean only, thigh, raw, non-enhanced (CA2,NC1) - 14B-07-02-B12",2,2,1,39,48,False
7467,"Riboflavin, Chicken, dark meat, lean only, thigh, raw, non-enhanced (CA2,NC1) - 14B-07-02-B2",50,3,5,166,38,False
7468,"Niacin, Chicken, dark meat, lean only, thigh, raw, non-enhanced (CA2,NC1) - 14B-07-02-B3",46,6,70,194,148,False
7469,"Vitamin B6, Chicken, dark meat, lean only, thigh, raw, non-enhanced (CA2,NC1) - 14B-07-02-B6",21,10,39,171,85,False
7470,"Cholesterol-WT, Chicken, dark meat, lean only, thigh, raw, non-enhanced (CA2,NC1) - 14B-07-02-Choles",22,10,57,28,179,False
7471,"Cholesterol,  Chicken, dark meat, lean only, thigh, raw, non-enhanced (CA2,NC1) - 14B-07-02-chTTU",53,2,30,27,90,False
7472,"FA, Chicken, dark meat, lean only, thigh, raw, non-enhanced (CA2,NC1) - 14B-07-02-FattyAcids",21,10,33,171,59,False
7473,"Minerals, Chicken, dark meat, lean only, thigh, raw, non-enhanced (CA2,NC1) - 14B-07-02-Min",5,1,8,106,186,False
7474,"Selenium, Chicken, dark meat, lean only, thigh, raw, non-enhanced (CA2,NC1) - 14B-07-02-Se",12,2,39,119,156,False
7475,"Fat, Chicken, dark meat, lean only, thigh, raw, non-enhanced (CA2,NC1) - 14B-07-02-TotalFat",43,2,43,144,46,False
7476,"Chicken, dark meat, lean only, thigh, roasted, non-enhanced (CA2,NC1) - 14B-08-02",46,1,19,107,59,False
7477,"Thiamin, Chicken, dark meat, lean only, thigh, roasted, non-enhanced (CA2,NC1) - 14B-08-02-B1",19,5,63,23,174,False
7478,"Vitamin B12, Chicken, dark meat, lean only, thigh, roasted, non-enhanced (CA2,NC1) - 14B-08-02-B12",45,5,46,159,74,False
7479,"Riboflavin, Chicken, dark meat, lean only, thigh, roasted, non-enhanced (CA2,NC1) - 14B-08-02-B2",24,11,20,42,18,False
7480,"Niacin, Chicken, dark meat, lean only, thigh, roasted, non-enhanced (CA2,NC1) - 14B-08-02-B3",31,1,21,149,140,False
7481,"Vitamin B6, Chicken, dark meat, lean only, thigh, roasted, non-enhanced (CA2,NC1) - 14B-08-02-B6",58,9,51,95,160,False
7482,"Cholesterol-WT, Chicken, dark meat, lean only, thigh, roasted, non-enhanced (CA2,NC1) - 14B-08-02-Choles",22,4,5,189,101,False
7483,"Cholesterol,  Chicken, dark meat, lean only, thigh, roasted, non-enhanced (CA2,NC1) - 14B-08-02-chTTU",47,9,18,43,178,False
7484,"FA, Chicken, dark meat, lean only, thigh, roasted, non-enhanced (CA2,NC1) - 14B-08-02-FattyAcids",18,1,78,87,119,False
7485,"Minerals, Chicken, dark meat, lean only, thigh, roasted, non-enhanced (CA2,NC1) - 14B-08-02-Min",41,5,38,188,92,False
7486,"Selenium, Chicken, dark meat, lean only, thigh, roasted, non-enhanced (CA2,NC1) - 14B-08-02-Se",54,8,63,110,30,False
7487,"Fat, Chicken, dark meat, lean only, thigh, roasted, non-enhanced (CA2,NC1) - 14B-08-02-TotalFat",58,3,16,56,44,False
7488,"Cholesterol-Cov, Chicken, dark meat, lean only, thigh, roasted, non-enhanced (CA2,NC1) - 14B-08-02-cov",48,10,68,120,43,False
7489,"Proximates, Chicken, dark meat, lean only, thigh, roasted, non-enhanced (CA2,NC1) - 14B-08-02-prox",31,7,76,165,115,False
7490,"Chicken, dark meat, lean only, thigh, braised, non-enhanced (CA2,NC1) - 14B-09-02",13,11,59,134,173,False
7491,"Thiamin, Chicken, dark meat, lean only, thigh, braised, non-enhanced (CA2,NC1) - 14B-09-02-B1",57,1,59,162,6,False
7492,"Vitamin B12, Chicken, dark meat, lean only, thigh, braised, non-enhanced (CA2,NC1) - 14B-09-02-B12",52,1,57,160,44,False
7493,"Riboflavin, Chicken, dark meat, lean only, thigh, braised, non-enhanced (CA2,NC1) - 14B-09-02-B2",58,9,13,72,128,False
7494,"Niacin, Chicken, dark meat, lean only, thigh, braised, non-enhanced (CA2,NC1) - 14B-09-02-B3",58,9,73,193,81,False
7495,"Vitamin B6, Chicken, dark meat, lean only, thigh, braised, non-enhanced (CA2,NC1) - 14B-09-02-B6",53,10,35,150,27,False
7496,"Cholesterol,  Chicken, dark meat, lean only, thigh, braised, non-enhanced (CA2,NC1) - 14B-09-02-chTTU",47,5,3,188,35,False
7497,"FA, Chicken, dark meat, lean only, thigh, braised, non-enhanced (CA2,NC1) - 14B-09-02-FattyAcids",10,2,56,160,115,False
7498,"Minerals, Chicken, dark meat, lean only, thigh, braised, non-enhanced (CA2,NC1) - 14B-09-02-Min",37,3,76,137,18,False
7499,"Selenium, Chicken, dark meat, lean only, thigh, braised, non-enhanced (CA2,NC1) - 14B-09-02-Se",26,1,30,42,121,False
7500,"Fat, Chicken, dark meat, lean only, thigh, braised, non-enhanced (CA2,NC1) - 14B-09-02-TotalFat",11,5,27,77,199,False
7501,"Proximates, Chicken, dark meat, lean only, thigh, braised, non-enhanced (CA2,NC1) - 14B-09-02-prox",16,5,31,185,82,True
7502,"Chicken, dark meat, lean only, drumstick, raw, non-enhanced (CA2,NC1) - 14B-04-02",8,8,44,153,74,False
7503,"Amino Acids, Chicken, dark meat, lean only, drumstick, raw, non-enhanced (CA2,NC1) - 14B-04-02-AminoAcids",58,5,64,48,146,False
7504,"Thiamin, Chicken, dark meat, lean only, drumstick, raw, non-enhanced (CA2,NC1) - 14B-04-02-B1",16,10,25,161,130,False
7505,"Vitamin B12, Chicken, dark meat, lean only, drumstick, raw, non-enhanced (CA2,NC1) - 14B-04-02-B12",47,1,41,72,153,False
7506,"Riboflavin, Chicken, dark meat, lean only, drumstick, raw, non-enhanced (CA2,NC1) - 14B-04-02-B2",22,2,78,135,163,False
7507,"Niacin, Chicken, dark meat, lean only, drumstick, raw, non-enhanced (CA2,NC1) - 14B-04-02-B3",21,1,40,173,140,False
7508,"Vitamin B6, Chicken, dark meat, lean only, drumstick, raw, non-enhanced (CA2,NC1) - 14B-04-02-B6",47,8,2,15,191,False
7509,"Cholesterol,  Chicken, dark meat, lean only, drumstick, raw, non-enhanced (CA2,NC1) - 14B-04-02-chTTU",59,3,31,5,70,False
7510,"FA, Chicken, dark meat, lean only, drumstick, raw, non-enhanced (CA2,NC1) - 14B-04-02-FattyAcids",34,10,4,170,83,False
7511,"Minerals, Chicken, dark meat, lean only, drumstick, raw, non-enhanced (CA2,NC1) - 14B-04-02-Min",13,2,65,43,20,False
7512,"Selenium, Chicken, dark meat, lean only, drumstick, raw, non-enhanced (CA2,NC1) - 14B-04-02-Se",20,11,56,121,130,False
7513,"Fat, Chicken, dark meat, lean only, drumstick, raw, non-enhanced (CA2,NC1) - 14B-04-02-TotalFat",14,8,54,173,60,False
7514,"Proximates, Chicken, dark meat, lean only, drumstick, raw, non-enhanced (CA2,NC1) - 14B-04-02-prox",12,10,10,123,121,False
7515,"Chicken, dark meat, lean only, drumstick, roasted, non-enhanced (CA2,NC1) - 14B-05-02",38,10,33,131,123,False
7516,"Thiamin, Chicken, dark meat, lean only, drumstick, roasted, non-enhanced (CA2,NC1) - 14B-05-02-B1",47,5,55,176,102,False
7517,"Vitamin B12, Chicken, dark meat, lean only, drumstick, roasted, non-enhanced (CA2,NC1) - 14B-05-02-B12",48,9,21,118,26,False
7518,"Riboflavin, Chicken, dark meat, lean only, drumstick, roasted, non-enhanced (CA2,NC1) - 14B-05-02-B2",7,9,14,56,125,False
7519,"Niacin, Chicken, dark meat, lean only, drumstick, roasted, non-enhanced (CA2,NC1) - 14B-05-02-B3",9,1,57,158,110,False
7520,"Vitamin B6, Chicken, dark meat, lean only, drumstick, roasted, non-enhanced (CA2,NC1) - 14B-05-02-B6",8,1,70,56,5,False
7521,"Cholesterol,  Chicken, dark meat, lean only, drumstick, roasted, non-enhanced (CA2,NC1) - 14B-05-02-chTTU",19,11,37,124,32,False
7522,"FA, Chicken, dark meat, lean only, drumstick, roasted, non-enhanced (CA2,NC1) - 14B-05-02-FattyAcids",33,9,1,72,111,False
7523,"Minerals, Chicken, dark meat, lean only, drumstick, roasted, non-enhanced (CA2,NC1) - 14B-05-02-Min",36,11,16,140,11,False
7524,"Selenium, Chicken, dark meat, lean only, drumstick, roasted, non-enhanced (CA2,NC1) - 14B-05-02-Se",54,1,18,100,145,False
7525,"Fat, Chicken, dark meat, lean only, drumstick, roasted, non-enhanced (CA2,NC1) - 14B-05-02-TotalFat",56,5,12,139,94,False
7526,"Proximates, Chicken, dark meat, lean only, drumstick, roasted, non-enhanced (CA2,NC1) - 14B-05-02-prox",17,10,22,118,186,False
7527,"Chicken, dark meat, lean only, drumstick, braised, non-enhanced (CA2,NC1) - 14B-06-02",50,1,22,65,46,False
7528,"Thiamin, Chicken, dark meat, lean only, drumstick, braised, non-enhanced (CA2,NC1) - 14B-06-02-B1",18,2,75,21,128,False
7529,"Vitamin B12, Chicken, dark meat, lean only, drumstick, braised, non-enhanced (CA2,NC1) - 14B-06-02-B12",8,2,45,91,134,False
7530,"Riboflavin, Chicken, dark meat, lean only, drumstick, braised, non-enhanced (CA2,NC1) - 14B-06-02-B2",55,9,17,8,133,False
7531,"Niacin, Chicken, dark meat, lean only, drumstick, braised, non-enhanced (CA2,NC1) - 14B-06-02-B3",37,1,18,167,87,False
7532,"Vitamin B6, Chicken, dark meat, lean only, drumstick, braised, non-enhanced (CA2,NC1) - 14B-06-02-B6",11,5,13,13,60,False
7533,"Cholesterol-WT, Chicken, dark meat, lean only, drumstick, braised, non-enhanced (CA2,NC1) - 14B-06-02-Choles",11,9,59,147,18,False
7534,"Cholesterol,  Chicken, dark meat, lean only, drumstick, braised, non-enhanced (CA2,NC1) - 14B-06-02-chTTU",5,4,65,172,24,False
7535,"FA, Chicken, dark meat, lean only, drumstick, braised, non-enhanced (CA2,NC1) - 14B-06-02-FattyAcids",38,2,52,109,151,False
7536,"Minerals, Chicken, dark meat, lean only, drumstick, braised, non-enhanced (CA2,NC1) - 14B-06-02-Min",36,10,44,67,108,False
7537,"Selenium, Chicken, dark meat, lean only, drumstick, braised, non-enhanced (CA2,NC1) - 14B-06-02-Se",13,3,47,130,1,False
7538,"Fat, Chicken, dark meat, lean only, drumstick, braised, non-enhanced (CA2,NC1) - 14B-06-02-TotalFat",48,3,33,36,185,False
7539,"Cholesterol-Cov, Chicken, dark meat, lean only, drumstick, braised, non-enhanced (CA2,NC1) - 14B-06-02-cov",5,1,74,34,34,False
7540,"Proximates, Chicken, dark meat, lean only, drumstick, braised, non-enhanced (CA2,NC1) - 14B-06-02-prox",48,10,64,20,172,False
7541,"Chicken, dark meat, lean only, drumstick, raw, non-enhanced (AL1,CA1) - 14B-04-05",21,5,62,171,100,False
7542,"Amino Acids, Chicken, dark meat, lean only, drumstick, raw, non-enhanced (AL1,CA1) - 14B-04-05-AminoAcids",27,9,13,84,9,False
7543,"Thiamin, Chicken, dark meat, lean only, drumstick, raw, non-enhanced (AL1,CA1) - 14B-04-05-B1",26,9,49,86,62,False
7544,"Vitamin B12, Chicken, dark meat, lean only, drumstick, raw, non-enhanced (AL1,CA1) - 14B-04-05-B12",42,9,24,101,160,False
7545,"Riboflavin, Chicken, dark meat, lean only, drumstick, raw, non-enhanced (AL1,CA1) - 14B-04-05-B2",50,10,5,95,15,False
7546,"Niacin, Chicken, dark meat, lean only, drumstick, raw, non-enhanced (AL1,CA1) - 14B-04-05-B3",47,6,34,125,57,False
7547,"Vitamin B6, Chicken, dark meat, lean only, drumstick, raw, non-enhanced (AL1,CA1) - 14B-04-05-B6",38,9,64,133,113,False
7548,"Cholesterol-WT, Chicken, dark meat, lean only, drumstick, raw, non-enhanced (AL1,CA1) - 14B-04-05-Choles",2,4,32,75,4,False
7549,"Cholesterol,  Chicken, dark meat, lean only, drumstick, raw, non-enhanced (AL1,CA1) - 14B-04-05-chTTU",3,1,6,82,20,False
7550,"FA, Chicken, dark meat, lean only, drumstick, raw, non-enhanced (AL1,CA1) - 14B-04-05-FattyAcids",20,11,6,113,79,False
7551,"Minerals, Chicken, dark meat, lean only, drumstick, raw, non-enhanced (AL1,CA1) - 14B-04-05-Min",33,9,64,47,49,False
7552,"Selenium, Chicken, dark meat, lean only, drumstick, raw, non-enhanced (AL1,CA1) - 14B-04-05-Se",43,2,15,33,189,False
7553,"Fat, Chicken, dark meat, lean only, drumstick, raw, non-enhanced (AL1,CA1) - 14B-04-05-TotalFat",21,2,67,18,102,False
7554,"Proximates, Chicken, dark meat, lean only, drumstick, raw, non-enhanced (AL1,CA1) - 14B-04-05-prox",19,7,15,41,79,False
7555,"Chicken, dark meat, lean only, drumstick, roasted, non-enhanced (AL1,CA1) - 14B-05-05",33,9,12,169,138,False
7556,"Thiamin, Chicken, dark meat, lean only, drumstick, roasted, non-enhanced (AL1,CA1) - 14B-05-05-B1",13,8,23,134,56,False
7557,"Vitamin B12, Chicken, dark meat, lean only, drumstick, roasted, non-enhanced (AL1,CA1) - 14B-05-05-B12",58,2,34,75,28,False
7558,"Riboflavin, Chicken, dark meat, lean only, drumstick, roasted, non-enhanced (AL1,CA1) - 14B-05-05-B2",33,10,35,192,46,False
7559,"Niacin, Chicken, dark meat, lean only, drumstick, roasted, non-enhanced (AL1,CA1) - 14B-05-05-B3",25,8,38,136,11,False
7560,"Vitamin B6, Chicken, dark meat, lean only, drumstick, roasted, non-enhanced (AL1,CA1) - 14B-05-05-B6",16,5,18,176,110,False
7561,"Cholesterol-WT, Chicken, dark meat, lean only, drumstick, roasted, non-enhanced (AL1,CA1) - 14B-05-05-Choles",14,8,50,126,139,False
7562,"Cholesterol,  Chicken, dark meat, lean only, drumstick, roasted, non-enhanced (AL1,CA1) - 14B-05-05-chTTU",25,3,20,192,113,False
7563,"FA, Chicken, dark meat, lean only, drumstick, roasted, non-enhanced (AL1,CA1) - 14B-05-05-FattyAcids",25,2,75,6,66,False
7564,"Minerals, Chicken, dark meat, lean only, drumstick, roasted, non-enhanced (AL1,CA1) - 14B-05-05-Min",48,2,55,15,22,False
7565,"Selenium, Chicken, dark meat, lean only, drumstick, roasted, non-enhanced (AL1,CA1) - 14B-05-05-Se",23,9,55,104,13,False
7566,"Fat, Chicken, dark meat, lean only, drumstick, roasted, non-enhanced (AL1,CA1) - 14B-05-05-TotalFat",52,5,74,186,92,False
7567,"Cholesterol-Cov, Chicken, dark meat, lean only, drumstick, roasted, non-enhanced (AL1,CA1) - 14B-05-05-cov",39,2,54,15,87,False
7568,"Proximates, Chicken, dark meat, lean only, drumstick, roasted, non-enhanced (AL1,CA1) - 14B-05-05-prox",43,9,68,159,44,False
7569,"Chicken, dark meat, lean only, drumstick, braised, enhanced (OK1,MI1) - 14B-06-06",19,3,42,166,175,False
7570,"Meaures & comp, braised, rep 2, Chicken, drumstick, enhanced (MI1)",50,4,11,42,83,False
7571,"Meaures & comp, braised, rep 5, Chicken, drumstick, enhanced (MI1)",52,10,55,134,45,False
7572,"Meaures & comp, braised, rep 3, Chicken, drumstick, enhanced (OK1)",35,2,19,129,177,False
7573,"Meaures & comp, braised, rep 4, Chicken, drumstick, enhanced (OK1)",9,10,30,22,41,False
7574,"Meaures & comp, braised, rep 3, Chicken, drumstick, enhanced (MI1)",31,1,57,176,113,False
7575,"Meaures & comp, braised, rep 5, Chicken, drumstick, enhanced (OK1)",31,5,15,113,110,False
7576,"Chicken, drumsticks, skin-on, with bone, enhanced, 17.4 lbs, 4 packages - 14a-DS-MI1",20,2,62,17,94,False
7577,"Chicken, drumsticks, skin-on, with bone, enhanced, 16 lbs, 8 packages - 14a-DS-OK1",47,1,35,196,42,False
7578,"Meaures & comp, braised, rep 1, Chicken, drumstick, enhanced (OK1)",18,9,42,199,44,False
7579,"Meaures & comp, braised, rep 4, Chicken, drumstick, enhanced (MI1)",31,3,64,37,86,False
7580,"Meaures & comp, braised, rep 1, Chicken, drumstick, enhanced (MI1)",19,5,11,197,91,False
7581,"Meaures & comp, braised, rep 2, Chicken, drumstick, enhanced (OK1)",6,2,75,63,128,False
7582,"Proximates, Chicken, dark meat, lean only, drumstick, braised, enhanced (OK1,MI1) - 14B-06-06-prox",49,2,2,143,27,False
7583,"Thiamin, Chicken, dark meat, lean only, drumstick, braised, enhanced (OK1,MI1) - 14B-06-06-B1",21,10,62,117,88,False
7584,"Vitamin B12, Chicken, dark meat, lean only, drumstick, braised, enhanced (OK1,MI1) - 14B-06-06-B12",12,5,18,139,9,False
7585,"Riboflavin, Chicken, dark meat, lean only, drumstick, braised, enhanced (OK1,MI1) - 14B-06-06-B2",22,1,16,118,80,False
7586,"Niacin, Chicken, dark meat, lean only, drumstick, braised, enhanced (OK1,MI1) - 14B-06-06-B3",43,2,14,13,167,False
7587,"Vitamin B6, Chicken, dark meat, lean only, drumstick, braised, enhanced (OK1,MI1) - 14B-06-06-B6",49,1,49,96,56,False
7588,"Cholesterol,  Chicken, dark meat, lean only, drumstick, braised, enhanced (OK1,MI1) - 14B-06-06-chTTU",27,9,36,130,35,False
7589,"FA, Chicken, dark meat, lean only, drumstick, braised, enhanced (OK1,MI1) - 14B-06-06-FattyAcids",15,5,25,91,163,False
7590,"Minerals, Chicken, dark meat, lean only, drumstick, braised, enhanced (OK1,MI1) - 14B-06-06-Min",60,2,60,197,169,False
7591,"Selenium, Chicken, dark meat, lean only, drumstick, braised, enhanced (OK1,MI1) - 14B-06-06-Se",59,3,66,30,194,False
7592,"Fat, Chicken, dark meat, lean only, drumstick, braised, enhanced (OK1,MI1) - 14B-06-06-TotalFat",11,2,69,93,13,False
7593,"Chicken, skin, raw, from drumsticks and thighs, enhanced (OK1,MI1) - 14B-01-06",56,11,13,147,55,False
7594,"Chicken, thighs, skin-on, with bone, enhanced, 15.41 lbs, 4 packages - 14a-TS-MI1",44,10,51,59,156,False
7595,"Chicken, thighs, skin-on, with bone, enhanced, 15 lbs, 3 packages - 14a-TS-OK1",56,1,43,109,133,False
7596,"Proximates, Chicken, skin, raw, from drumsticks and thighs, enhanced (OK1,MI1) - 14B-01-06-prox",3,5,56,136,124,False
7597,"Thiamin, Chicken, skin, raw, from drumsticks and thighs, enhanced (OK1,MI1) - 14B-01-06-B1",24,3,10,91,29,False
7598,"Vitamin B12, Chicken, skin, raw, from drumsticks and thighs, enhanced (OK1,MI1) - 14B-01-06-B12",28,3,68,180,175,False
7599,"Riboflavin, Chicken, skin, raw, from drumsticks and thighs, enhanced (OK1,MI1) - 14B-01-06-B2",54,7,42,195,152,False
7600,"Niacin, Chicken, skin, raw, from drumsticks and thighs, enhanced (OK1,MI1) - 14B-01-06-B3",51,6,62,127,189,False
7601,"Vitamin B6, Chicken, skin, raw, from drumsticks and thighs, enhanced (OK1,MI1) - 14B-01-06-B6",33,11,14,76,148,True
7602,"Cholesterol,  Chicken, skin, raw, from drumsticks and thighs, enhanced (OK1,MI1) - 14B-01-06-chTTU",57,5,75,119,65,False
7603,"FA, Chicken, skin, raw, from drumsticks and thighs, enhanced (OK1,MI1) - 14B-01-06-FattyAcids",54,10,46,173,4,False
7604,"Minerals, Chicken, skin, raw, from drumsticks and thighs, enhanced (OK1,MI1) - 14B-01-06-Min",7,9,39,26,174,False
7605,"Selenium, Chicken, skin, raw, from drumsticks and thighs, enhanced (OK1,MI1) - 14B-01-06-Se",12,9,16,48,169,False
7606,"Chicken, skin, roasted, from drumsticks and thighs, enhanced (OK1,MI1) - 14B-02-06",45,5,71,163,113,False
7607,"Thiamin, Chicken, skin, roasted, from drumsticks and thighs, enhanced (OK1,MI1) - 14B-02-06-B1",51,2,51,73,6,False
7608,"Vitamin B12, Chicken, skin, roasted, from drumsticks and thighs, enhanced (OK1,MI1) - 14B-02-06-B12",4,2,44,27,173,False
7609,"Riboflavin, Chicken, skin, roasted, from drumsticks and thighs, enhanced (OK1,MI1) - 14B-02-06-B2",21,5,45,92,194,False
7610,"Niacin, Chicken, skin, roasted, from drumsticks and thighs, enhanced (OK1,MI1) - 14B-02-06-B3",17,3,76,59,131,False
7611,"Vitamin B6, Chicken, skin, roasted, from drumsticks and thighs, enhanced (OK1,MI1) - 14B-02-06-B6",52,8,42,143,28,False
7612,"Cholesterol,  Chicken, skin, roasted, from drumsticks and thighs, enhanced (OK1,MI1) - 14B-02-06-chTTU",14,11,16,110,130,False
7613,"FA, Chicken, skin, roasted, from drumsticks and thighs, enhanced (OK1,MI1) - 14B-02-06-FattyAcids",6,2,35,110,125,False
7614,"Minerals, Chicken, skin, roasted, from drumsticks and thighs, enhanced (OK1,MI1) - 14B-02-06-Min",55,9,9,9,90,False
7615,"Selenium, Chicken, skin, roasted, from drumsticks and thighs, enhanced (OK1,MI1) - 14B-02-06-Se",37,5,39,71,1,False
7616,"Fat, Chicken, skin, roasted, from drumsticks and thighs, enhanced (OK1,MI1) - 14B-02-06-TotalFat",48,8,35,144,59,False
7617,"Proximates, Chicken, skin, roasted, from drumsticks and thighs, enhanced (OK1,MI1) - 14B-02-06-prox",31,9,5,137,16,False
7618,"Chicken, skin, braised, from drumsticks and thighs, enhanced (OK1,MI1) - 14B-03-06",6,11,19,81,98,False
7619,"Thiamin, Chicken, skin, braised, from drumsticks and thighs, enhanced (OK1,MI1) - 14B-03-06-B1",15,1,39,118,138,False
7620,"Vitamin B12, Chicken, skin, braised, from drumsticks and thighs, enhanced (OK1,MI1) - 14B-03-06-B12",11,8,74,79,49,False
7621,"Riboflavin, Chicken, skin, braised, from drumsticks and thighs, enhanced (OK1,MI1) - 14B-03-06-B2",60,9,28,38,46,False
7622,"Niacin, Chicken, skin, braised, from drumsticks and thighs, enhanced (OK1,MI1) - 14B-03-06-B3",32,2,1,173,149,False
7623,"Vitamin B6, Chicken, skin, braised, from drumsticks and thighs, enhanced (OK1,MI1) - 14B-03-06-B6",48,4,5,175,74,False
7624,"Cholesterol,  Chicken, skin, braised, from drumsticks and thighs, enhanced (OK1,MI1) - 14B-03-06-chTTU",15,9,42,195,197,False
7625,"FA, Chicken, skin, braised, from drumsticks and thighs, enhanced (OK1,MI1) - 14B-03-06-FattyAcids",27,6,46,32,86,False
7626,"Minerals, Chicken, skin, braised, from drumsticks and thighs, enhanced (OK1,MI1) - 14B-03-06-Min",28,1,50,124,113,False
7627,"Selenium, Chicken, skin, braised, from drumsticks and thighs, enhanced (OK1,MI1) - 14B-03-06-Se",9,5,10,132,110,False
7628,"Proximates, Chicken, skin, braised, from drumsticks and thighs, enhanced (OK1,MI1) - 14B-03-06-prox",9,9,79,31,139,False
7629,"Chicken, dark meat, lean only, thigh, raw, enhanced (OK1,MI1) - 14B-07-06",42,9,22,26,76,False
7630,"Meaures & comp, raw, rep 4, Chicken, thigh, enhanced (OK1)",17,5,76,115,76,False
7631,"Meaures & comp, raw, rep 3, Chicken, thigh, enhanced (MI1)",51,3,65,155,38,False
7632,"Meaures & comp, raw, rep 3, Chicken, thigh, enhanced (OK1)",51,10,63,64,138,False
7633,"Meaures & comp, raw, rep 2, Chicken, thigh, enhanced (MI1)",58,1,70,187,163,False
